,composer,measure,starttime,stoptime,duration,instrument,line,note,year,year_stop,year_x,,10,1,
1891,Stravinsky,38,2.5,3,0.5,trombe,middle,,382.5,383,383.75,,,,
1892,Stravinsky,38,3,3.5,0.5,trombe,middle,,383,383.5,385,,,,
1893,Stravinsky,38,3.5,4,0.5,trombe,middle,,383.5,384,386.25,,,,
1894,Stravinsky,38,4,4.25,0.25,trombe,middle,,384,384.25,387.5,,,,
1895,Stravinsky,38,4.25,4.5,0.25,trombe,middle,,384.25,384.5,388.125,,,,
1896,Stravinsky,38,4.5,5,0.5,trombe,middle,,384.5,385,388.75,,,,
1897,Stravinsky,36,4,4.5,0.5,trombone_b,bass,,364,364.5,367.5,,,,
1898,Stravinsky,37,1,1.5,0.5,trombone_b,bass,,371,371.5,370,,,,
1899,Stravinsky,37,2,2.5,0.5,trombone_b,bass,,372,372.5,372.5,,,,
1900,Stravinsky,37,3,3.5,0.5,trombone_b,bass,,373,373.5,375,,,,
1901,Stravinsky,38,1.5,2,0.5,trombone_b,bass,,381.5,382,381.25,,,,
1902,Stravinsky,38,2,3,1,trombone_b,bass,,382,383,382.5,,,,
1903,Stravinsky,38,3,4,1,trombone_b,bass,,383,384,385,,,,
1904,Stravinsky,36,1.25,1.5,0.25,viole,soprano,,361.25,361.5,360.625,,,,
1905,Stravinsky,36,1.5,1.75,0.25,viole,soprano,,361.5,361.75,361.25,,,,
1906,Stravinsky,36,1.75,2,0.25,viole,soprano,,361.75,362,361.875,,,,
1907,Stravinsky,36,2,2.25,0.25,viole,soprano,,362,362.25,362.5,,,,
1908,Stravinsky,36,2.25,2.5,0.25,viole,soprano,,362.25,362.5,363.125,,,,
1909,Stravinsky,36,2.5,2.75,0.25,viole,soprano,,362.5,362.75,363.75,,,,
1910,Stravinsky,36,2.75,3,0.25,viole,soprano,,362.75,363,364.375,,,,
1911,Stravinsky,36,3,3.25,0.25,viole,soprano,,363,363.25,365,,,,
1912,Stravinsky,36,3.25,3.5,0.25,viole,soprano,,363.25,363.5,365.625,,,,
1913,Stravinsky,36,3.5,3.75,0.25,viole,soprano,,363.5,363.75,366.25,,,,
1914,Stravinsky,36,3.75,4,0.25,viole,soprano,,363.75,364,366.875,,,,
1915,Stravinsky,36,4,4.25,0.25,viole,soprano,,364,364.25,367.5,,,,
1916,Stravinsky,36,4.25,4.5,0.25,viole,soprano,,364.25,364.5,368.125,,,,
1917,Stravinsky,36,4.5,4.75,0.25,viole,soprano,,364.5,364.75,368.75,,,,
1918,Stravinsky,36,4.75,5,0.25,viole,soprano,,364.75,365,369.375,,,,
1919,Stravinsky,37,1,1.25,0.25,viole,soprano,,371,371.25,370,,,,
1920,Stravinsky,37,1.25,1.5,0.25,viole,decoration,,371.25,371.5,370.625,,,,
1921,Stravinsky,37,1.5,1.75,0.25,viole,decoration,,371.5,371.75,371.25,,,,
1922,Stravinsky,37,1.75,2,0.25,viole,decoration,,371.75,372,371.875,,,,
1923,Stravinsky,37,2,2.25,0.25,viole,decoration,,372,372.25,372.5,,,,
1924,Stravinsky,37,2.25,2.5,0.25,viole,decoration,,372.25,372.5,373.125,,,,
1925,Stravinsky,37,2.5,2.75,0.25,viole,decoration,,372.5,372.75,373.75,,,,
1926,Stravinsky,37,2.75,3,0.25,viole,decoration,,372.75,373,374.375,,,,
1927,Stravinsky,37,3,3.25,0.25,viole,decoration,,373,373.25,375,,,,
1928,Stravinsky,37,3.25,3.5,0.25,viole,decoration,,373.25,373.5,375.625,,,,
1929,Stravinsky,37,3.5,3.75,0.25,viole,decoration,,373.5,373.75,376.25,,,,
1930,Stravinsky,37,3.75,4,0.25,viole,decoration,,373.75,374,376.875,,,,
1931,Stravinsky,37,4,4.25,0.25,viole,decoration,,374,374.25,377.5,,,,
1932,Stravinsky,37,4.25,4.5,0.25,viole,decoration,,374.25,374.5,378.125,,,,
1933,Stravinsky,37,4.5,4.75,0.25,viole,decoration,,374.5,374.75,378.75,,,,
1934,Stravinsky,37,4.75,5,0.25,viole,decoration,,374.75,375,379.375,,,,
1935,Stravinsky,38,1,1.25,0.25,viole,soprano,,381,381.25,380,,,,
1936,Stravinsky,38,1.25,1.5,0.25,viole,soprano,,381.25,381.5,380.625,,,,
1937,Stravinsky,38,1.5,1.75,0.25,viole,soprano,,381.5,381.75,381.25,,,,
1938,Stravinsky,38,1.75,2,0.25,viole,soprano,,381.75,382,381.875,,,,
1939,Stravinsky,38,2,2.25,0.25,viole,soprano,,382,382.25,382.5,,,,
1940,Stravinsky,38,2.25,2.5,0.25,viole,soprano,,382.25,382.5,383.125,,,,
1941,Stravinsky,38,2.5,2.75,0.25,viole,soprano,,382.5,382.75,383.75,,,,
1942,Stravinsky,38,2.75,3,0.25,viole,soprano,,382.75,383,384.375,,,,
1943,Stravinsky,38,3,3.25,0.25,viole,soprano,,383,383.25,385,,,,
1944,Stravinsky,38,3.25,3.5,0.25,viole,soprano,,383.25,383.5,385.625,,,,
1945,Stravinsky,38,3.5,3.75,0.25,viole,soprano,,383.5,383.75,386.25,,,,
1946,Stravinsky,38,3.75,4,0.25,viole,soprano,,383.75,384,386.875,,,,
1947,Stravinsky,38,4,4.25,0.25,viole,soprano,,384,384.25,387.5,,,,
1948,Stravinsky,39,1,1.25,0.25,organ,soprano,,391,391.25,390,,,,
1949,Stravinsky,39,1.25,1.5,0.25,organ,soprano,,391.25,391.5,390.625,,,,
1950,Stravinsky,39,1.5,1.75,0.25,organ,soprano,,391.5,391.75,391.25,,,,
1951,Bach,39,1.75,2,0.25,organ,soprano,,391.75,392,391.875,,,,
1952,Bach,39,2,2.25,0.25,organ,soprano,,392,392.25,392.5,,,,
1953,Bach,39,2.25,2.5,0.25,organ,soprano,,392.25,392.5,393.125,,,,
1954,Bach,39,2.5,2.75,0.25,organ,soprano,,392.5,392.75,393.75,,,,
1955,Bach,39,2.75,3,0.25,organ,soprano,,392.75,393,394.375,,,,
1956,Bach,39,3,3.25,0.25,organ,soprano,,393,393.25,395,,,,
1957,Bach,39,3.25,3.5,0.25,organ,soprano,,393.25,393.5,395.625,,,,
1958,Bach,39,3.5,3.75,0.25,organ,soprano,,393.5,393.75,396.25,,,,
1959,Bach,39,3.75,4,0.25,organ,soprano,,393.75,394,396.875,,,,
1960,Bach,39,4,5,1,organ,soprano,,394,395,397.5,,,,
1961,Bach,40,4,4.5,0.5,organ,soprano,,404,404.5,407.5,,,,
1962,Bach,40,4.5,5.5,1,organ,soprano,,404.5,405.5,408.75,,,,
1963,Bach,41,1.5,2.5,1,organ,soprano,,411.5,412.5,411.25,,,,
1964,Bach,41,1,2,1,organ,soprano,,411,412,410,,,,
1965,Bach,41,2,3,1,organ,soprano,,412,413,412.5,,,,
1966,Bach,41,2.5,3,0.5,organ,soprano,,412.5,413,413.75,,,,
1967,Bach,41,3,4,1,organ,soprano,,413,414,415,,,,
1968,Bach,41,3.5,4.5,1,organ,soprano,,413.5,414.5,416.25,,,,
1969,Bach,41,4.5,5,0.5,organ,soprano,,414.5,415,418.75,,,,
1970,Bach,39,1,2,1,organ,middle,,391,392,390,,,,
1971,Bach,39,1,1.5,0.5,organ,middle,,391,391.5,390,,,,
1972,Bach,39,1.5,2,0.5,organ,middle,,391.5,392,391.25,,,,
1973,Bach,39,2,3,1,organ,middle,,392,393,392.5,,,,
1974,Bach,39,2,2.5,0.5,organ,middle,,392,392.5,392.5,,,,
1975,Bach,39,2.5,3,0.5,organ,middle,,392.5,393,393.75,,,,
1976,Bach,39,3,4,1,organ,middle,,393,394,395,,,,
1977,Bach,39,3,4,1,organ,middle,,393,394,395,,,,
1978,Bach,39,4.25,4.5,0.25,organ,middle,,394.25,394.5,398.125,,,,
1979,Bach,39,4.5,4.75,0.25,organ,middle,,394.5,394.75,398.75,,,,
1980,Bach,39,4.75,5,0.25,organ,middle,,394.75,395,399.375,,,,
1981,Bach,40,1,1.25,0.25,organ,middle,,401,401.25,400,,,,
1982,Bach,40,1.25,1.5,0.25,organ,middle,,401.25,401.5,400.625,,,,
1983,Bach,40,1.5,1.75,0.25,organ,middle,,401.5,401.75,401.25,,,,
1984,Bach,40,1.75,2,0.25,organ,middle,,401.75,402,401.875,,,,
1985,Bach,40,2,2.25,0.25,organ,middle,,402,402.25,402.5,,,,
1986,Bach,40,2.25,2.5,0.25,organ,middle,,402.25,402.5,403.125,,,,
1987,Bach,40,2.5,2.75,0.25,organ,middle,,402.5,402.75,403.75,,,,
1988,Bach,40,2.75,3,0.25,organ,middle,,402.75,403,404.375,,,,
1989,Bach,40,3,3.25,0.25,organ,middle,,403,403.25,405,,,,
1990,Bach,40,3.25,3.5,0.25,organ,middle,,403.25,403.5,405.625,,,,
1991,Bach,40,3.5,3.75,0.25,organ,middle,,403.5,403.75,406.25,,,,
1992,Bach,40,3.75,4,0.25,organ,middle,,403.75,404,406.875,,,,
1993,Bach,40,4,4.25,0.25,organ,middle,,404,404.25,407.5,,,,
1994,Bach,40,4.25,4.5,0.25,organ,middle,,404.25,404.5,408.125,,,,
1995,Bach,40,4.5,4.75,0.25,organ,middle,,404.5,404.75,408.75,,,,
1996,Bach,40,4.75,5,0.25,organ,middle,,404.75,405,409.375,,,,
1997,Bach,41,1,1.25,0.25,organ,middle,,411,411.25,410,,,,
1998,Bach,41,1.25,1.5,0.25,organ,middle,,411.25,411.5,410.625,,,,
1999,Bach,41,1.5,1.75,0.25,organ,middle,,411.5,411.75,411.25,,,,
2000,Bach,41,1.75,2,0.25,organ,middle,,411.75,412,411.875,,,,
2001,Bach,41,2,2.25,0.25,organ,middle,,412,412.25,412.5,,,,
2002,Bach,41,2.25,2.5,0.25,organ,middle,,412.25,412.5,413.125,,,,
2003,Bach,41,2.5,2.75,0.25,organ,middle,,412.5,412.75,413.75,,,,
2004,Bach,41,2.75,3,0.25,organ,middle,,412.75,413,414.375,,,,
2005,Bach,41,3,3.25,0.25,organ,middle,,413,413.25,415,,,,
2006,Bach,41,3.25,3.5,0.25,organ,middle,,413.25,413.5,415.625,,,,
2007,Bach,41,3.5,3.75,0.25,organ,middle,,413.5,413.75,416.25,,,,
2008,Bach,41,3.75,4,0.25,organ,middle,,413.75,414,416.875,,,,
2009,Bach,41,4,4.25,0.25,organ,middle,,414,414.25,417.5,,,,
2010,Bach,41,4.25,4.5,0.25,organ,middle,,414.25,414.5,418.125,,,,
2011,Bach,41,4.5,4.75,0.25,organ,middle,,414.5,414.75,418.75,,,,
2012,Bach,41,4.75,5,0.25,organ,middle,,414.75,415,419.375,,,,
2013,Bach,39,4,5,1,organ,bass,,394,395,397.5,,,,
2014,Bach,40,1,2,1,organ,bass,,401,402,400,,,,
2015,Bach,40,2,3,1,organ,bass,,402,403,402.5,,,,
2016,Bach,40,3,4,1,organ,bass,,403,404,405,,,,
2017,Bach,40,4,5,1,organ,bass,,404,405,407.5,,,,
2018,Bach,41,1,2,1,organ,bass,,411,412,410,,,,
2019,Bach,41,2,3,1,organ,bass,,412,413,412.5,,,,
2020,Bach,41,3,4,1,organ,bass,,413,414,415,,,,
2021,Stravinsky,39,1,1.25,0.25,flute,soprano,,391,391.25,390,,,,
2022,Stravinsky,39,1.25,1.5,0.25,flute,soprano,,391.25,391.5,390.625,,,,
2023,Stravinsky,39,1.5,1.75,0.25,flute,soprano,,391.5,391.75,391.25,,,,
2024,Stravinsky,39,1.75,2,0.25,flute,soprano,,391.75,392,391.875,,,,
2025,Stravinsky,39,2,2.25,0.25,flute,soprano,,392,392.25,392.5,,,,
2026,Stravinsky,39,2.25,2.5,0.25,flute,soprano,,392.25,392.5,393.125,,,,
2027,Stravinsky,39,2.5,2.75,0.25,flute,soprano,,392.5,392.75,393.75,,,,
2028,Stravinsky,39,2.75,3,0.25,flute,soprano,,392.75,393,394.375,,,,
2029,Stravinsky,39,3,3.25,0.25,flute,soprano,,393,393.25,395,,,,
2030,Stravinsky,39,3.25,3.5,0.25,flute,soprano,,393.25,393.5,395.625,,,,
2031,Stravinsky,39,3.5,3.75,0.25,flute,soprano,,393.5,393.75,396.25,,,,
2032,Stravinsky,39,3.75,4,0.25,flute,soprano,,393.75,394,396.875,,,,
2033,Stravinsky,39,4,8.5,4.5,flute,pedal,,394,398.5,397.5,,,,
2034,Stravinsky,39,1,1.5,0.5,oboe,middle,,391,391.5,390,,,,
2035,Stravinsky,40,4,5,1,oboe,soprano,,404,405,407.5,,,,
2036,Stravinsky,41,1,2,1,oboe,soprano,,411,412,410,,,,
2037,Stravinsky,41,2,3,1,oboe,soprano,,412,413,412.5,,,,
2038,Stravinsky,41,3,4,1,oboe,soprano,,413,414,415,,,,
2039,Stravinsky,41,4,5,1,oboe,soprano,,414,415,417.5,,,,
2040,Stravinsky,39,1,1.25,0.25,flute_b,soprano,,391,391.25,390,,,,
2041,Stravinsky,39,1.25,1.5,0.25,flute_b,soprano,,391.25,391.5,390.625,,,,
2042,Stravinsky,39,1.5,1.75,0.25,flute_b,soprano,,391.5,391.75,391.25,,,,
2043,Stravinsky,39,1.75,2,0.25,flute_b,soprano,,391.75,392,391.875,,,,
2044,Stravinsky,39,2,2.25,0.25,flute_b,soprano,,392,392.25,392.5,,,,
2045,Stravinsky,39,2.25,2.5,0.25,flute_b,soprano,,392.25,392.5,393.125,,,,
2046,Stravinsky,39,2.5,2.75,0.25,flute_b,soprano,,392.5,392.75,393.75,,,,
2047,Stravinsky,39,2.75,3,0.25,flute_b,soprano,,392.75,393,394.375,,,,
2048,Stravinsky,39,3,3.25,0.25,flute_b,soprano,,393,393.25,395,,,,
2049,Stravinsky,39,3.25,3.5,0.25,flute_b,soprano,,393.25,393.5,395.625,,,,
2050,Stravinsky,39,3.5,3.75,0.25,flute_b,soprano,,393.5,393.75,396.25,,,,
2051,Stravinsky,39,3.75,4,0.25,flute_b,soprano,,393.75,394,396.875,,,,
2052,Stravinsky,39,4,8.5,4.5,flute_b,pedal,,394,398.5,397.5,,,,
2053,Stravinsky,40,4,4.5,0.5,oboe_b,soprano,,404,404.5,407.5,,,,
2054,Stravinsky,41,1,1.5,0.5,oboe_b,soprano,,411,411.5,410,,,,
2055,Stravinsky,41,2,2.5,0.5,oboe_b,soprano,,412,412.5,412.5,,,,
2056,Stravinsky,41,3,3.5,0.5,oboe_b,soprano,,413,413.5,415,,,,
2057,Stravinsky,41,4,4.5,0.5,oboe_b,soprano,,414,414.5,417.5,,,,
2058,Stravinsky,40,4,5,1,corno,soprano,,404,405,407.5,,,,
2059,Stravinsky,41,1,2,1,corno,soprano,,411,412,410,,,,
2060,Stravinsky,41,2,3,1,corno,soprano,,412,413,412.5,,,,
2061,Stravinsky,41,3,4,1,corno,soprano,,413,414,415,,,,
2062,Stravinsky,41,4,5,1,corno,soprano,,414,415,417.5,,,,
2063,Stravinsky,39,4.25,4.5,0.25,fagotti,middle,,394.25,394.5,398.125,,,,
2064,Stravinsky,39,4.5,4.75,0.25,fagotti,middle,,394.5,394.75,398.75,,,,
2065,Stravinsky,39,4.75,5,0.25,fagotti,middle,,394.75,395,399.375,,,,
2066,Stravinsky,40,1,1.25,0.25,fagotti,middle,,401,401.25,400,,,,
2067,Stravinsky,40,1.25,1.5,0.25,fagotti,middle,,401.25,401.5,400.625,,,,
2068,Stravinsky,40,1.5,1.75,0.25,fagotti,middle,,401.5,401.75,401.25,,,,
2069,Stravinsky,40,1.75,2,0.25,fagotti,middle,,401.75,402,401.875,,,,
2070,Stravinsky,40,2,2.25,0.25,fagotti,middle,,402,402.25,402.5,,,,
2071,Stravinsky,40,2.25,2.5,0.25,fagotti,middle,,402.25,402.5,403.125,,,,
2072,Stravinsky,40,2.5,2.75,0.25,fagotti,middle,,402.5,402.75,403.75,,,,
2073,Stravinsky,40,2.75,3,0.25,fagotti,middle,,402.75,403,404.375,,,,
2074,Stravinsky,40,3,3.25,0.25,fagotti,middle,,403,403.25,405,,,,
2075,Stravinsky,40,3.25,3.5,0.25,fagotti,middle,,403.25,403.5,405.625,,,,
2076,Stravinsky,40,3.5,3.75,0.25,fagotti,middle,,403.5,403.75,406.25,,,,
2077,Stravinsky,40,3.75,4,0.25,fagotti,middle,,403.75,404,406.875,,,,
2078,Stravinsky,40,4,4.25,0.25,fagotti,middle,,404,404.25,407.5,,,,
2079,Stravinsky,40,4.25,4.5,0.25,fagotti,middle,,404.25,404.5,408.125,,,,
2080,Stravinsky,40,4.5,4.75,0.25,fagotti,middle,,404.5,404.75,408.75,,,,
2081,Stravinsky,40,4.75,5,0.25,fagotti,middle,,404.75,405,409.375,,,,
2082,Stravinsky,41,1,1.25,0.25,fagotti,middle,,411,411.25,410,,,,
2083,Stravinsky,41,1.25,1.5,0.25,fagotti,middle,,411.25,411.5,410.625,,,,
2084,Stravinsky,41,1.5,1.75,0.25,fagotti,middle,,411.5,411.75,411.25,,,,
2085,Stravinsky,41,1.75,2,0.25,fagotti,middle,,411.75,412,411.875,,,,
2086,Stravinsky,41,2,2.25,0.25,fagotti,middle,,412,412.25,412.5,,,,
2087,Stravinsky,41,2.25,2.5,0.25,fagotti,middle,,412.25,412.5,413.125,,,,
2088,Stravinsky,41,2.5,2.75,0.25,fagotti,middle,,412.5,412.75,413.75,,,,
2089,Stravinsky,41,2.75,3,0.25,fagotti,middle,,412.75,413,414.375,,,,
2090,Stravinsky,41,3,3.25,0.25,fagotti,middle,,413,413.25,415,,,,
2091,Stravinsky,41,3.25,3.5,0.25,fagotti,middle,,413.25,413.5,415.625,,,,
2092,Stravinsky,41,3.5,3.75,0.25,fagotti,middle,,413.5,413.75,416.25,,,,
2093,Stravinsky,41,3.75,4,0.25,fagotti,middle,,413.75,414,416.875,,,,
2094,Stravinsky,41,4,4.25,0.25,fagotti,middle,,414,414.25,417.5,,,,
2095,Stravinsky,41,4.25,4.5,0.25,fagotti,middle,,414.25,414.5,418.125,,,,
2096,Stravinsky,41,4.5,4.75,0.25,fagotti,middle,,414.5,414.75,418.75,,,,
2097,Stravinsky,41,4.75,5,0.25,fagotti,middle,,414.75,415,419.375,,,,
2098,Stravinsky,39,4.25,4.5,0.25,fagotti_b,middle,,394.25,394.5,398.125,,,,
2099,Stravinsky,39,4.5,4.75,0.25,fagotti_b,middle,,394.5,394.75,398.75,,,,
2100,Stravinsky,39,4.75,5,0.25,fagotti_b,middle,,394.75,395,399.375,,,,
2101,Stravinsky,40,1,1.25,0.25,fagotti_b,middle,,401,401.25,400,,,,
2102,Stravinsky,40,1.25,1.5,0.25,fagotti_b,middle,,401.25,401.5,400.625,,,,
2103,Stravinsky,40,1.5,1.75,0.25,fagotti_b,middle,,401.5,401.75,401.25,,,,
2104,Stravinsky,40,1.75,2,0.25,fagotti_b,middle,,401.75,402,401.875,,,,
2105,Stravinsky,40,2,2.25,0.25,fagotti_b,middle,,402,402.25,402.5,,,,
2106,Stravinsky,40,2.25,2.5,0.25,fagotti_b,middle,,402.25,402.5,403.125,,,,
2107,Stravinsky,40,2.5,2.75,0.25,fagotti_b,middle,,402.5,402.75,403.75,,,,
2108,Stravinsky,40,2.75,3,0.25,fagotti_b,middle,,402.75,403,404.375,,,,
2109,Stravinsky,40,3,3.25,0.25,fagotti_b,middle,,403,403.25,405,,,,
2110,Stravinsky,40,3.25,3.5,0.25,fagotti_b,middle,,403.25,403.5,405.625,,,,
2111,Stravinsky,40,3.5,3.75,0.25,fagotti_b,middle,,403.5,403.75,406.25,,,,
2112,Stravinsky,40,3.75,4,0.25,fagotti_b,middle,,403.75,404,406.875,,,,
2113,Stravinsky,40,4,4.25,0.25,fagotti_b,middle,,404,404.25,407.5,,,,
2114,Stravinsky,40,4.25,4.5,0.25,fagotti_b,middle,,404.25,404.5,408.125,,,,
2115,Stravinsky,40,4.5,4.75,0.25,fagotti_b,middle,,404.5,404.75,408.75,,,,
2116,Stravinsky,40,4.75,5,0.25,fagotti_b,middle,,404.75,405,409.375,,,,
2117,Stravinsky,41,1,1.25,0.25,fagotti_b,middle,,411,411.25,410,,,,
2118,Stravinsky,41,1.25,1.5,0.25,fagotti_b,middle,,411.25,411.5,410.625,,,,
2119,Stravinsky,41,1.5,1.75,0.25,fagotti_b,middle,,411.5,411.75,411.25,,,,
2120,Stravinsky,41,1.75,2,0.25,fagotti_b,middle,,411.75,412,411.875,,,,
2121,Stravinsky,41,2,2.25,0.25,fagotti_b,middle,,412,412.25,412.5,,,,
2122,Stravinsky,41,2.25,2.5,0.25,fagotti_b,middle,,412.25,412.5,413.125,,,,
2123,Stravinsky,41,2.5,2.75,0.25,fagotti_b,middle,,412.5,412.75,413.75,,,,
2124,Stravinsky,41,2.75,3,0.25,fagotti_b,middle,,412.75,413,414.375,,,,
2125,Stravinsky,41,3,3.25,0.25,fagotti_b,middle,,413,413.25,415,,,,
2126,Stravinsky,41,3.25,3.5,0.25,fagotti_b,middle,,413.25,413.5,415.625,,,,
2127,Stravinsky,41,3.5,3.75,0.25,fagotti_b,middle,,413.5,413.75,416.25,,,,
2128,Stravinsky,41,3.75,4,0.25,fagotti_b,middle,,413.75,414,416.875,,,,
2129,Stravinsky,41,4,4.25,0.25,fagotti_b,middle,,414,414.25,417.5,,,,
2130,Stravinsky,41,4.25,4.5,0.25,fagotti_b,middle,,414.25,414.5,418.125,,,,
2131,Stravinsky,41,4.5,4.75,0.25,fagotti_b,middle,,414.5,414.75,418.75,,,,
2132,Stravinsky,41,4.75,5,0.25,fagotti_b,middle,,414.75,415,419.375,,,,
2133,Stravinsky,39,4,5,1,c_fag,bass,,394,395,397.5,,,,
2134,Stravinsky,40,1,2,1,c_fag,bass,,401,402,400,,,,
2135,Stravinsky,40,2,3,1,c_fag,bass,,402,403,402.5,,,,
2136,Stravinsky,40,3,4,1,c_fag,bass,,403,404,405,,,,
2137,Stravinsky,40,4,5,1,c_fag,bass,,404,405,407.5,,,,
2138,Stravinsky,41,1,2,1,c_fag,bass,,411,412,410,,,,
2139,Stravinsky,41,2,3,1,c_fag,bass,,412,413,412.5,,,,
2140,Stravinsky,41,3,4,1,c_fag,bass,,413,414,415,,,,
2141,Stravinsky,40,4,5,1,chorus,soprano,,404,405,407.5,,,,
2142,Stravinsky,41,1,2,1,chorus,soprano,,411,412,410,,,,
2143,Stravinsky,41,2,3,1,chorus,soprano,,412,413,412.5,,,,
2144,Stravinsky,41,3,4,1,chorus,soprano,,413,414,415,,,,
2145,Stravinsky,41,4,5,1,chorus,soprano,,414,415,417.5,,,,
2146,Stravinsky,40,4,5,1,chorus,soprano,,404,405,407.5,,,,
2147,Stravinsky,41,1,2,1,chorus,soprano,,411,412,410,,,,
2148,Stravinsky,41,2,3,1,chorus,soprano,,412,413,412.5,,,,
2149,Stravinsky,41,3,4,1,chorus,soprano,,413,414,415,,,,
2150,Stravinsky,41,4,5,1,chorus,soprano,,414,415,417.5,,,,
2151,Stravinsky,39,4,5,1,chorus,bass,,394,395,397.5,,,,
2152,Stravinsky,40,1,2,1,chorus,bass,,401,402,400,,,,
2153,Stravinsky,40,2,3,1,chorus,bass,,402,403,402.5,,,,
2154,Stravinsky,40,3,4,1,chorus,bass,,403,404,405,,,,
2155,Stravinsky,40,4,5,1,chorus,bass,,404,405,407.5,,,,
2156,Stravinsky,41,1,2,1,chorus,bass,,411,412,410,,,,
2157,Stravinsky,41,2,3,1,chorus,bass,,412,413,412.5,,,,
2158,Stravinsky,41,3,4,1,chorus,bass,,413,414,415,,,,
2159,Stravinsky,39,4,5,1,chorus,bass,,394,395,397.5,,,,
2160,Stravinsky,40,1,2,1,chorus,bass,,401,402,400,,,,
2161,Stravinsky,40,2,3,1,chorus,bass,,402,403,402.5,,,,
2162,Stravinsky,40,3,4,1,chorus,bass,,403,404,405,,,,
2163,Stravinsky,40,4,5,1,chorus,bass,,404,405,407.5,,,,
2164,Stravinsky,41,1,2,1,chorus,bass,,411,412,410,,,,
2165,Stravinsky,41,2,3,1,chorus,bass,,412,413,412.5,,,,
2166,Stravinsky,41,3,4,1,chorus,bass,,413,414,415,,,,
2167,Stravinsky,39,1,2,1,trombe,middle,,391,392,390,,,,
2168,Stravinsky,39,2,2.5,0.5,trombe,middle,,392,392.5,392.5,,,,
2169,Stravinsky,39,2.5,3,0.5,trombe,middle,,392.5,393,393.75,,,,
2170,Stravinsky,39,3,3.5,0.5,trombe,middle,,393,393.5,395,,,,
2171,Stravinsky,39,3.5,4,0.5,trombe,middle,,393.5,394,396.25,,,,
2172,Stravinsky,39,4,8.5,4.5,trombe,middle,,394,398.5,397.5,,,,
2173,Stravinsky,40,4.5,5.5,1,trombe,soprano,,404.5,405.5,408.75,,,,
2174,Stravinsky,41,1.5,2.5,1,trombe,middle,,411.5,412.5,411.25,,,,
2175,Stravinsky,41,2.5,3,0.5,trombe,middle,,412.5,413,413.75,,,,
2176,Stravinsky,41,3.5,4.5,1,trombe,middle,,413.5,414.5,416.25,,,,
2177,Stravinsky,41,4.5,5,0.5,trombe,middle,,414.5,415,418.75,,,,
2178,Stravinsky,39,1.5,2,0.5,trombe_b,middle,,391.5,392,391.25,,,,
2179,Stravinsky,39,2,3,1,trombe_b,middle,,392,393,392.5,,,,
2180,Stravinsky,39,3,4,1,trombe_b,middle,,393,394,395,,,,
2181,Stravinsky,39,1,1.25,0.25,viole,soprano,,391,391.25,390,,,,
2182,Stravinsky,39,1.25,1.5,0.25,viole,soprano,,391.25,391.5,390.625,,,,
2183,Stravinsky,39,1.5,1.75,0.25,viole,soprano,,391.5,391.75,391.25,,,,
2184,Stravinsky,39,1.75,2,0.25,viole,soprano,,391.75,392,391.875,,,,
2185,Stravinsky,39,2,2.25,0.25,viole,soprano,,392,392.25,392.5,,,,
2186,Stravinsky,39,2.25,2.5,0.25,viole,soprano,,392.25,392.5,393.125,,,,
2187,Stravinsky,39,2.5,2.75,0.25,viole,soprano,,392.5,392.75,393.75,,,,
2188,Stravinsky,39,2.75,3,0.25,viole,soprano,,392.75,393,394.375,,,,
2189,Stravinsky,39,3,3.25,0.25,viole,soprano,,393,393.25,395,,,,
2190,Stravinsky,39,3.25,3.5,0.25,viole,soprano,,393.25,393.5,395.625,,,,
2191,Stravinsky,39,3.5,3.75,0.25,viole,soprano,,393.5,393.75,396.25,,,,
2192,Stravinsky,39,3.75,4,0.25,viole,soprano,,393.75,394,396.875,,,,
2193,Stravinsky,39,4,4.25,0.25,viole,soprano,,394,394.25,397.5,,,,
2194,Stravinsky,39,4.25,4.5,0.25,viole,middle,,394.25,394.5,398.125,,,,
2195,Stravinsky,39,4.5,4.75,0.25,viole,middle,,394.5,394.75,398.75,,,,
2196,Stravinsky,39,4.75,5,0.25,viole,middle,,394.75,395,399.375,,,,
2197,Stravinsky,40,1,1.25,0.25,viole,middle,,401,401.25,400,,,,
2198,Stravinsky,40,1.25,1.5,0.25,viole,middle,,401.25,401.5,400.625,,,,
2199,Stravinsky,40,1.5,1.75,0.25,viole,middle,,401.5,401.75,401.25,,,,
2200,Stravinsky,40,1.75,2,0.25,viole,middle,,401.75,402,401.875,,,,
2201,Stravinsky,40,2,2.25,0.25,viole,middle,,402,402.25,402.5,,,,
2202,Stravinsky,40,2.25,2.5,0.25,viole,middle,,402.25,402.5,403.125,,,,
2203,Stravinsky,40,2.5,2.75,0.25,viole,middle,,402.5,402.75,403.75,,,,
2204,Stravinsky,40,2.75,3,0.25,viole,middle,,402.75,403,404.375,,,,
2205,Stravinsky,40,3,3.25,0.25,viole,middle,,403,403.25,405,,,,
2206,Stravinsky,40,3.25,3.5,0.25,viole,middle,,403.25,403.5,405.625,,,,
2207,Stravinsky,40,3.5,3.75,0.25,viole,middle,,403.5,403.75,406.25,,,,
2208,Stravinsky,40,3.75,4,0.25,viole,middle,,403.75,404,406.875,,,,
2209,Stravinsky,40,4,4.25,0.25,viole,middle,,404,404.25,407.5,,,,
2210,Stravinsky,40,4.25,4.5,0.25,viole,middle,,404.25,404.5,408.125,,,,
